eventType,date,stopId,odometer,latitude,longitude,lineId,tripId,unknown,datagramDate,busId
0,31-MAY-18,500104,12476,34296433,-764751883,-1,999,-1,5444338720,2018-05-31 00:17:18,960
0,31-MAY-18,514047,207,34312833,-764645800,618,2841,302,5444338716,2018-05-31 00:17:18,968
0,31-MAY-18,514048,2,34316767,-764647150,618,2841,302,5444338717,2018-05-31 00:17:18,968
0,31-MAY-18,514048,31,34322850,-764649633,618,2841,302,5444338718,2018-05-31 00:17:18,968
0,31-MAY-18,-1,132,34295383,-764751183,-1,999,-1,5444338725,2018-05-31 00:17:18,975
0,31-MAY-18,511441,-1,33590117,-765120833,657,3124,9881,5444338731,2018-05-31 00:17:19,103
0,31-MAY-18,-1,12518,33598667,-765119683,-1,999,-1,5444338732,2018-05-31 00:17:19,1138
0,31-MAY-18,-1,3492,33594367,-765114633,-1,999,-1,5444338739,2018-05-31 00:17:19,128
0,31-MAY-18,-1,13223,34961400,-765053550,-1,999,-1,5444338730,2018-05-31 00:17:19,186
0,31-MAY-18,519281,10814,34978050,-765021383,-1,999,-1,5444338741,2018-05-31 00:17:19,188
0,31-MAY-18,-1,-1,33600917,-765117750,-1,-1,-1,5444338738,2018-05-31 00:17:19,437
0,31-MAY-18,-1,-1,34956833,-765048750,-1,999,-1,5444338729,2018-05-31 00:17:19,817
0,31-MAY-18,504016,18077,33622017,-765243483,497,131,9921,5444338740,2018-05-31 00:17:19,837
0,31-MAY-18,-1,-1,34035133,-764763467,-1,-1,-1,5444338726,2018-05-31 00:17:19,913
0,31-MAY-18,514049,-1,34343500,-764656983,618,2841,302,5444338734,2018-05-31 00:17:19,968
0,31-MAY-18,514049,-1,34345183,-764657767,618,2841,302,5444338735,2018-05-31 00:17:19,968
0,31-MAY-18,514049,-1,34348000,-764659850,618,2841,302,5444338736,2018-05-31 00:17:19,968
0,31-MAY-18,514049,33,34348917,-764661067,618,2841,302,5444338737,2018-05-31 00:17:19,968
0,31-MAY-18,514538,-1,34327783,-764651083,618,2841,302,5444338727,2018-05-31 00:17:19,968
0,31-MAY-18,514538,35,34332900,-764653033,618,2841,302,5444338733,2018-05-31 00:17:19,968
0,31-MAY-18,-1,-1,34304633,-764750250,-1,-1,-1,5444338728,2018-05-31 00:17:19,974
0,31-MAY-18,-1,5462,33587150,-765110750,-1,999,-1,5444338746,2018-05-31 00:17:20,1154
0,31-MAY-18,-1,1,33587033,-765120200,276,3122,9931,5444338745,2018-05-31 00:17:20,121
0,31-MAY-18,-1,-1,33600567,-765121983,-1,-1,-1,5444338749,2018-05-31 00:17:20,23
0,31-MAY-18,-1,-1,34046950,-764757267,-1,999,-1,5444338748,2018-05-31 00:17:20,263
0,31-MAY-18,-1,-1,34974767,-765023333,-1,-1,-1,5444338747,2018-05-31 00:17:20,642
0,31-MAY-18,502304,14239,34289233,-764747517,-1,999,-1,5444338752,2018-05-31 00:17:20,746
0,31-MAY-18,-1,22,34299983,-764754883,-1,999,-1,5444338744,2018-05-31 00:17:20,764
0,31-MAY-18,-1,-1,34975500,-765021033,-1,-1,-1,5444338743,2018-05-31 00:17:20,812
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444338751,2018-05-31 00:17:20,885
0,31-MAY-18,-1,-1,34035200,-764761717,-1,999,-1,5444338742,2018-05-31 00:17:20,924
0,31-MAY-18,514049,209,34356917,-764673017,618,2841,302,5444338750,2018-05-31 00:17:20,968
0,31-MAY-18,-1,-1,34041100,-764756483,-1,-1,-1,5444338756,2018-05-31 00:17:21,239
0,31-MAY-18,-1,-1,34297200,-764754300,-1,999,-1,5444338754,2018-05-31 00:17:21,739
0,31-MAY-18,-1,613,34297817,-764744783,-1,999,-1,5444338755,2018-05-31 00:17:21,743
0,31-MAY-18,511251,-1,33667583,-765282333,598,3172,192,5444338753,2018-05-31 00:17:21,94
0,31-MAY-18,502302,608,33634133,-765245400,986,3171,9988,5444338763,2018-05-31 00:17:22,1006
0,31-MAY-18,513262,10,34934517,-765193883,511,2121,1884,5444338765,2018-05-31 00:17:22,1078
0,31-MAY-18,-1,563,33585867,-765113933,373,2211,9861,5444338759,2018-05-31 00:17:22,1139
0,31-MAY-18,-1,5731,33590633,-765114467,-1,999,-1,5444338764,2018-05-31 00:17:22,1145
0,31-MAY-18,-1,-1,34959283,-765043667,-1,999,-1,5444338766,2018-05-31 00:17:22,1213
0,31-MAY-18,-1,-1,33608017,-765122017,-1,-1,-1,5444338761,2018-05-31 00:17:22,414
0,31-MAY-18,-1,-1,34971067,-765034883,-1,-1,-1,5444338760,2018-05-31 00:17:22,809
0,31-MAY-18,-1,-1,33593067,-765118483,-1,999,-1,5444338762,2018-05-31 00:17:22,866
0,31-MAY-18,-1,-1,34046183,-764754867,-1,-1,-1,5444338758,2018-05-31 00:17:22,944
0,31-MAY-18,514055,291,34405583,-764791417,622,3441,501,5444338757,2018-05-31 00:17:22,970
0,31-MAY-18,-1,-1,33586167,-765117983,-1,-1,-1,5444338772,2018-05-31 00:17:23,129
0,31-MAY-18,-1,126,34034783,-764763717,423,1571,9885,5444338770,2018-05-31 00:17:23,216
0,31-MAY-18,-1,-1,34034800,-764756233,-1,-1,-1,5444338775,2018-05-31 00:17:23,285
0,31-MAY-18,-1,-1,34970683,-765035583,-1,-1,-1,5444338774,2018-05-31 00:17:23,805
0,31-MAY-18,-1,638,33592067,-765112083,-1,999,-1,5444338773,2018-05-31 00:17:23,829
0,31-MAY-18,-1,-1,33608117,-765121667,-1,-1,-1,5444338767,2018-05-31 00:17:23,83
0,31-MAY-18,-1,10127,34970617,-765035983,-1,999,-1,5444338769,2018-05-31 00:17:23,889
0,31-MAY-18,-1,1,33590017,-765120433,-1,999,-1,5444338771,2018-05-31 00:17:23,98
0,31-MAY-18,-1,612,34304050,-764750017,-1,999,-1,5444338768,2018-05-31 00:17:23,983
0,31-MAY-18,-1,-1,34290967,-764739733,-1,999,-1,5444338782,2018-05-31 00:17:24,1108
0,31-MAY-18,-1,441,34295033,-764751900,-1,999,-1,5444338779,2018-05-31 00:17:24,1155
0,31-MAY-18,-1,416,34954650,-765050617,-1,999,-1,5444338781,2018-05-31 00:17:24,1178
0,31-MAY-18,-1,1865,34955950,-765048617,-1,999,-1,5444338776,2018-05-31 00:17:24,1192
0,31-MAY-18,-1,-1,34970883,-765035317,-1,-1,-1,5444338783,2018-05-31 00:17:24,137
0,31-MAY-18,-1,-1,34969250,-765033433,-1,-1,-1,5444338780,2018-05-31 00:17:24,309
0,31-MAY-18,-1,323,33588950,-765111383,-1,999,-1,5444338784,2018-05-31 00:17:24,51
0,31-MAY-18,-1,239,33577333,-765124017,-1,999,-1,5444338777,2018-05-31 00:17:24,54
0,31-MAY-18,-1,-1,33592500,-765112367,-1,-1,-1,5444338778,2018-05-31 00:17:24,834
0,31-MAY-18,511441,-1,33734000,-765470717,12,3124,9948,5444338785,2018-05-31 00:17:24,876
0,31-MAY-18,-1,-1,34300317,-764748367,-1,-1,-1,5444338794,2018-05-31 00:17:25,1095
0,31-MAY-18,-1,506,34303367,-764749433,-1,999,-1,5444338790,2018-05-31 00:17:25,1115
0,31-MAY-18,-1,-1,33591000,-765112250,-1,-1,-1,5444338786,2018-05-31 00:17:25,1144
0,31-MAY-18,-1,8205,34958900,-765044750,-1,999,-1,5444338791,2018-05-31 00:17:25,1211
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444338789,2018-05-31 00:17:25,151
0,31-MAY-18,-1,499,34034683,-764761933,707,142,9964,5444338793,2018-05-31 00:17:25,616
0,31-MAY-18,-1,-1,34301900,-764746717,-1,-1,-1,5444338787,2018-05-31 00:17:25,760
0,31-MAY-18,-1,5903,33588317,-765120083,-1,999,-1,5444338792,2018-05-31 00:17:25,88
0,31-MAY-18,514405,769,34036867,-764765350,-1,999,-1,5444338788,2018-05-31 00:17:25,937
0,31-MAY-18,-1,216,34292550,-764748383,-1,999,-1,5444338799,2018-05-31 00:17:26,1111
0,31-MAY-18,-1,-1,34963367,-765053700,-1,999,-1,5444338800,2018-05-31 00:17:26,1214
0,31-MAY-18,-1,-1,34973417,-765006767,-1,-1,-1,5444338795,2018-05-31 00:17:26,158
0,31-MAY-18,-1,8643,34960250,-765053833,-1,999,-1,5444338797,2018-05-31 00:17:26,210
0,31-MAY-18,-1,116,33590850,-765120700,-1,999,-1,5444338798,2018-05-31 00:17:26,24
0,31-MAY-18,-1,398,33595283,-765118083,-1,999,-1,5444338801,2018-05-31 00:17:26,382
0,31-MAY-18,-1,1299,34295267,-764750900,-1,999,-1,5444338796,2018-05-31 00:17:26,771
0,31-MAY-18,-1,-1,34038250,-764753650,-1,-1,-1,5444338806,2018-05-31 00:17:27,288
0,31-MAY-18,-1,-1,33589450,-765114350,-1,999,-1,5444338805,2018-05-31 00:17:27,29
0,31-MAY-18,-1,2825,33594317,-765119733,-1,999,-1,5444338804,2018-05-31 00:17:27,42
0,31-MAY-18,-1,-1,34302667,-764748950,-1,999,-1,5444338803,2018-05-31 00:17:27,744
0,31-MAY-18,-1,-1,33583467,-765115150,-1,999,-1,5444338802,2018-05-31 00:17:27,873
0,31-MAY-18,-1,75,34964767,-765056617,-1,999,-1,5444338808,2018-05-31 00:17:27,899
0,31-MAY-18,511204,-1,34649750,-765248450,611,3191,9892,5444338807,2018-05-31 00:17:27,900
0,31-MAY-18,-1,-1,33593267,-765121400,-1,-1,-1,5444338811,2018-05-31 00:17:28,1007
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444338812,2018-05-31 00:17:28,1069
0,31-MAY-18,-1,5762,33593700,-765119100,-1,999,-1,5444338820,2018-05-31 00:17:28,1129
0,31-MAY-18,-1,11930,34964200,-765055233,-1,999,-1,5444338815,2018-05-31 00:17:28,1202
0,31-MAY-18,-1,-1,33587400,-765113267,314,3133,9886,5444338814,2018-05-31 00:17:28,123
0,31-MAY-18,-1,-1,34960733,-765042733,-1,999,-1,5444338810,2018-05-31 00:17:28,193
0,31-MAY-18,513245,-1,34901017,-765077517,896,3351,9996,5444338816,2018-05-31 00:17:28,202
0,31-MAY-18,-1,-1,33605900,-765121867,-1,-1,-1,5444338818,2018-05-31 00:17:28,632
0,31-MAY-18,501703,12675,-1,-1,-1,-1,-1,5444338822,2018-05-31 00:17:28,706
0,31-MAY-18,-1,598,34301183,-764746033,-1,999,-1,5444338813,2018-05-31 00:17:28,747
0,31-MAY-18,515054,6990,34302550,-764748883,999,2524,728,5444338817,2018-05-31 00:17:28,792
0,31-MAY-18,-1,-1,33587083,-765115467,-1,-1,-1,5444338823,2018-05-31 00:17:28,81
0,31-MAY-18,-1,-1,33604517,-765119400,-1,-1,-1,5444338819,2018-05-31 00:17:28,832
0,31-MAY-18,-1,-1,34955900,-765049917,-1,-1,-1,5444338809,2018-05-31 00:17:28,892
0,31-MAY-18,-1,6195,33593833,-765120383,-1,999,-1,5444338821,2018-05-31 00:17:28,95
0,31-MAY-18,-1,507,34300667,-764748450,-1,999,-1,5444338825,2018-05-31 00:17:29,1113
0,31-MAY-18,-1,-1,33584717,-765113317,-1,-1,-1,5444338828,2018-05-31 00:17:29,1159
0,31-MAY-18,-1,-1,33585983,-765111900,-1,999,-1,5444338833,2018-05-31 00:17:29,1161
0,31-MAY-18,-1,-1,33592417,-765118217,-1,999,-1,5444338830,2018-05-31 00:17:29,1233
0,31-MAY-18,-1,-1,33623767,-765106767,-1,-1,-1,5444338826,2018-05-31 00:17:29,126
0,31-MAY-18,-1,-1,34963283,-765040233,-1,-1,-1,5444338834,2018-05-31 00:17:29,192
0,31-MAY-18,-1,-1,33590183,-765120867,-1,-1,-1,5444338824,2018-05-31 00:17:29,388
0,31-MAY-18,501850,14066,34292983,-764750300,-1,999,-1,5444338829,2018-05-31 00:17:29,45
0,31-MAY-18,-1,-1,34032667,-764765533,-1,-1,-1,5444338831,2018-05-31 00:17:29,935
0,31-MAY-18,-1,5814,34035117,-764759117,-1,999,-1,5444338832,2018-05-31 00:17:29,936
0,31-MAY-18,514050,3,34357183,-764678350,618,2841,302,5444338827,2018-05-31 00:17:29,968
0,31-MAY-18,-1,6364,33583117,-765123000,-1,999,-1,5444338840,2018-05-31 00:17:30,1046
0,31-MAY-18,-1,12582,34296117,-764752450,-1,999,-1,5444338841,2018-05-31 00:17:30,1094
0,31-MAY-18,-1,-1,33584417,-765110617,-1,-1,-1,5444338838,2018-05-31 00:17:30,130
0,31-MAY-18,-1,253,33594567,-765115117,-1,999,-1,5444338835,2018-05-31 00:17:30,37
0,31-MAY-18,-1,7975,34953750,-765052950,-1,999,-1,5444338836,2018-05-31 00:17:30,653
0,31-MAY-18,500165,-1,34334900,-764790600,790,2841,9899,5444338837,2018-05-31 00:17:30,789
0,31-MAY-18,-1,-1,34297850,-764752967,-1,999,-1,5444338839,2018-05-31 00:17:30,959
0,31-MAY-18,-1,3926,34290567,-764748950,-1,999,-1,5444338847,2018-05-31 00:17:31,1093
0,31-MAY-18,-1,897,34290167,-764748183,-1,999,-1,5444338849,2018-05-31 00:17:31,1110
0,31-MAY-18,511226,196,33675217,-765246683,228,3131,620,5444338846,2018-05-31 00:17:31,1130
0,31-MAY-18,-1,-1,34973433,-765006983,-1,-1,-1,5444338842,2018-05-31 00:17:31,1183
0,31-MAY-18,-1,609,33606800,-765120683,-1,999,-1,5444338848,2018-05-31 00:17:31,27
0,31-MAY-18,-1,-1,34293517,-764740400,-1,-1,-1,5444338844,2018-05-31 00:17:31,740
0,31-MAY-18,-1,3112,34045333,-764761267,-1,999,-1,5444338845,2018-05-31 00:17:31,949
0,31-MAY-18,514056,32,34406567,-764792817,622,3441,501,5444338843,2018-05-31 00:17:31,970
0,31-MAY-18,511059,-1,33638683,-765456583,116,3192,9990,5444338850,2018-05-31 00:17:32,119
0,31-MAY-18,518196,-1,34282667,-764986533,610,555,522,5444338853,2018-05-31 00:17:32,251
0,31-MAY-18,-1,-1,34042467,-764762733,-1,999,-1,5444338855,2018-05-31 00:17:32,618
0,31-MAY-18,-1,616,34300233,-764746817,-1,999,-1,5444338854,2018-05-31 00:17:32,745
0,31-MAY-18,-1,-1,34303717,-764748233,-1,-1,-1,5444338851,2018-05-31 00:17:32,757
0,31-MAY-18,514056,32,34406950,-764793350,622,3441,501,5444338852,2018-05-31 00:17:32,970
0,31-MAY-18,-1,-1,34969267,-765033017,-1,-1,-1,5444338863,2018-05-31 00:17:33,1053
0,31-MAY-18,-1,2656,34954450,-765051717,-1,999,-1,5444338860,2018-05-31 00:17:33,1067
0,31-MAY-18,513262,31,34930750,-765188350,511,2121,1884,5444338861,2018-05-31 00:17:33,1078
0,31-MAY-18,513262,31,34930800,-765187533,511,2121,1884,5444338862,2018-05-31 00:17:33,1078
0,31-MAY-18,-1,-1,34953883,-765045350,-1,-1,-1,5444338856,2018-05-31 00:17:33,184
0,31-MAY-18,-1,22,34300000,-764754883,-1,999,-1,5444338858,2018-05-31 00:17:33,764
0,31-MAY-18,-1,7757,33590250,-765111717,-1,999,-1,5444338857,2018-05-31 00:17:33,863
0,31-MAY-18,-1,-1,34300017,-764748167,-1,-1,-1,5444338859,2018-05-31 00:17:33,984
0,31-MAY-18,-1,-1,34969717,-765037433,-1,-1,-1,5444338868,2018-05-31 00:17:34,1026
0,31-MAY-18,514405,277,34046417,-764756817,455,347,9990,5444338864,2018-05-31 00:17:34,226
0,31-MAY-18,-1,-1,34971517,-765029000,-1,-1,-1,5444338866,2018-05-31 00:17:34,303
0,31-MAY-18,-1,5,34035400,-764763183,115,150,9948,5444338865,2018-05-31 00:17:34,551
0,31-MAY-18,-1,-1,34304650,-764750267,-1,999,-1,5444338867,2018-05-31 00:17:34,709
0,31-MAY-18,-1,-1,34963017,-765038100,-1,999,-1,5444338872,2018-05-31 00:17:35,1203
0,31-MAY-18,-1,291,34959800,-765043117,-1,999,-1,5444338869,2018-05-31 00:17:35,200
0,31-MAY-18,-1,113,34294933,-764751650,-1,999,-1,5444338871,2018-05-31 00:17:35,767
0,31-MAY-18,514050,32,34358367,-764680767,618,2841,302,5444338870,2018-05-31 00:17:35,968
0,31-MAY-18,-1,-1,33594600,-765117933,-1,-1,-1,5444338877,2018-05-31 00:17:36,1049
0,31-MAY-18,-1,5783,34958567,-765054267,-1,999,-1,5444338874,2018-05-31 00:17:36,1193
0,31-MAY-18,-1,-1,34955017,-765050650,-1,-1,-1,5444338878,2018-05-31 00:17:36,1200
0,31-MAY-18,-1,-1,33593833,-765121300,-1,-1,-1,5444338873,2018-05-31 00:17:36,299
0,31-MAY-18,-1,6167,33586467,-765120367,-1,999,-1,5444338875,2018-05-31 00:17:36,850
0,31-MAY-18,514056,26,34408983,-764796133,622,3441,501,5444338876,2018-05-31 00:17:36,970
0,31-MAY-18,-1,-1,34962617,-765038300,-1,-1,-1,5444338882,2018-05-31 00:17:37,1079
0,31-MAY-18,-1,-1,34975550,-765021333,-1,-1,-1,5444338879,2018-05-31 00:17:37,1082
0,31-MAY-18,-1,-1,34046983,-764756217,-1,999,-1,5444338891,2018-05-31 00:17:37,1262
0,31-MAY-18,-1,574,34962850,-765036983,-1,999,-1,5444338888,2018-05-31 00:17:37,166
0,31-MAY-18,-1,-1,34043950,-764761183,-1,-1,-1,5444338880,2018-05-31 00:17:37,238
0,31-MAY-18,-1,-1,33586900,-765111617,-1,999,-1,5444338889,2018-05-31 00:17:37,26
0,31-MAY-18,-1,-1,34037083,-764766167,-1,-1,-1,5444338884,2018-05-31 00:17:37,261
0,31-MAY-18,-1,-1,34037100,-764766200,-1,-1,-1,5444338885,2018-05-31 00:17:37,261
0,31-MAY-18,-1,-1,34037100,-764766233,-1,-1,-1,5444338883,2018-05-31 00:17:37,261
0,31-MAY-18,-1,19165,34300417,-764747317,-1,999,-1,5444338887,2018-05-31 00:17:37,749
0,31-MAY-18,-1,222,34289417,-764746767,-1,999,-1,5444338881,2018-05-31 00:17:37,775
0,31-MAY-18,-1,2247,34301150,-764747333,-1,999,-1,5444338890,2018-05-31 00:17:37,788
0,31-MAY-18,-1,631,33588567,-765111300,-1,999,-1,5444338886,2018-05-31 00:17:37,828
0,31-MAY-18,-1,236,33587867,-765114433,-1,999,-1,5444338898,2018-05-31 00:17:38,1135
0,31-MAY-18,-1,5,33586150,-765109683,-1,-1,-1,5444338897,2018-05-31 00:17:38,116
0,31-MAY-18,511352,-1,33589933,-765237883,160,3122,9943,5444338893,2018-05-31 00:17:38,124
0,31-MAY-18,-1,2137,34043850,-764755967,-1,999,-1,5444338896,2018-05-31 00:17:38,227
0,31-MAY-18,-1,223,33591733,-765114450,-1,999,-1,5444338895,2018-05-31 00:17:38,32
0,31-MAY-18,-1,594,34299500,-764746167,-1,999,-1,5444338892,2018-05-31 00:17:38,797
0,31-MAY-18,514050,32,34358800,-764681767,618,2841,302,5444338894,2018-05-31 00:17:38,968
0,31-MAY-18,-1,726,34976200,-765019833,-1,999,-1,5444338903,2018-05-31 00:17:39,1172
0,31-MAY-18,-1,416,33587483,-765120750,-1,999,-1,5444338900,2018-05-31 00:17:39,125
0,31-MAY-18,-1,-1,34954100,-765051750,-1,999,-1,5444338899,2018-05-31 00:17:39,180
0,31-MAY-18,519192,-1,34954417,-765050700,937,306,9982,5444338907,2018-05-31 00:17:39,198
0,31-MAY-18,-1,10,34047500,-764759317,-1,999,-1,5444338901,2018-05-31 00:17:39,272
0,31-MAY-18,-1,962,33584733,-765110900,-1,999,-1,5444338904,2018-05-31 00:17:39,312
0,31-MAY-18,-1,-1,34302117,-764746767,-1,-1,-1,5444338902,2018-05-31 00:17:39,772
0,31-MAY-18,-1,-1,34034133,-764764233,-1,999,-1,5444338906,2018-05-31 00:17:39,910
0,31-MAY-18,-1,-1,34034283,-764762183,-1,999,-1,5444338905,2018-05-31 00:17:39,940
0,31-MAY-18,-1,529,34297400,-764746067,-1,999,-1,5444338914,2018-05-31 00:17:40,1107
0,31-MAY-18,-1,-1,33603567,-765122433,-1,-1,-1,5444338908,2018-05-31 00:17:40,1120
0,31-MAY-18,-1,336,34958833,-765044783,-1,999,-1,5444338909,2018-05-31 00:17:40,1179
0,31-MAY-18,-1,1765,34033933,-764759583,-1,999,-1,5444338911,2018-05-31 00:17:40,258
0,31-MAY-18,-1,3769,34973217,-765022317,-1,999,-1,5444338910,2018-05-31 00:17:40,307
0,31-MAY-18,-1,-1,33599917,-765117617,-1,-1,-1,5444338912,2018-05-31 00:17:40,68
0,31-MAY-18,-1,4249,33593867,-765115250,-1,999,-1,5444338913,2018-05-31 00:17:40,856
0,31-MAY-18,-1,471,34295383,-764744867,-1,999,-1,5444338915,2018-05-31 00:17:40,953
0,31-MAY-18,500101,12555,34291267,-764747683,-1,999,-1,5444338916,2018-05-31 00:17:41,1005
0,31-MAY-18,-1,3745,33587833,-765111200,-1,999,-1,5444338925,2018-05-31 00:17:41,1008
0,31-MAY-18,-1,89,33585917,-765110683,-1,999,-1,5444338924,2018-05-31 00:17:41,1009
0,31-MAY-18,-1,-1,34968850,-765034200,-1,-1,-1,5444338926,2018-05-31 00:17:41,1061
0,31-MAY-18,-1,220,34290333,-764747067,-1,999,-1,5444338918,2018-05-31 00:17:41,1103
0,31-MAY-18,-1,-1,33592000,-765113167,-1,-1,-1,5444338920,2018-05-31 00:17:41,1124
0,31-MAY-18,-1,-1,33606517,-765123083,-1,-1,-1,5444338923,2018-05-31 00:17:41,56
0,31-MAY-18,-1,1755,34295650,-764751983,-1,999,-1,5444338917,2018-05-31 00:17:41,761
0,31-MAY-18,-1,1182,34300583,-764747467,-1,999,-1,5444338922,2018-05-31 00:17:41,785
0,31-MAY-18,-1,-1,34968500,-765037700,-1,-1,-1,5444338919,2018-05-31 00:17:41,882
0,31-MAY-18,-1,240,34038283,-764765567,-1,999,-1,5444338927,2018-05-31 00:17:41,926
0,31-MAY-18,-1,22523,33591183,-765114133,-1,999,-1,5444338921,2018-05-31 00:17:41,991
0,31-MAY-18,500153,7852,34293817,-764745200,-1,999,-1,5444338938,2018-05-31 00:17:42,1109
0,31-MAY-18,511033,-1,33686183,-765246950,228,3131,620,5444338935,2018-05-31 00:17:42,1130
0,31-MAY-18,-1,-1,34975700,-765017500,-1,-1,-1,5444338936,2018-05-31 00:17:42,1180
0,31-MAY-18,-1,-1,34959100,-765044633,-1,999,-1,5444338939,2018-05-31 00:17:42,1212
0,31-MAY-18,514072,138,34219550,-764779067,53,3442,329,5444338929,2018-05-31 00:17:42,274
0,31-MAY-18,-1,15687,33591367,-765118933,-1,-1,-1,5444338934,2018-05-31 00:17:42,314
0,31-MAY-18,-1,403,33586600,-765110950,-1,999,-1,5444338940,2018-05-31 00:17:42,65
0,31-MAY-18,-1,-1,34294900,-764751950,-1,999,-1,5444338928,2018-05-31 00:17:42,765
0,31-MAY-18,-1,-1,34970367,-765036200,-1,-1,-1,5444338937,2018-05-31 00:17:42,814
0,31-MAY-18,-1,-1,33589583,-765231617,-1,999,-1,5444338930,2018-05-31 00:17:42,844
0,31-MAY-18,-1,-1,34296500,-764746817,-1,999,-1,5444338933,2018-05-31 00:17:42,966
0,31-MAY-18,514050,14,34360017,-764684517,618,2841,302,5444338932,2018-05-31 00:17:42,968
0,31-MAY-18,-1,202,33594417,-765113517,-1,999,-1,5444338931,2018-05-31 00:17:42,992
0,31-MAY-18,-1,13683,-1,-1,-1,999,-1,5444338941,2018-05-31 00:17:43,203
0,31-MAY-18,-1,-1,34970200,-765031600,-1,-1,-1,5444338942,2018-05-31 00:17:43,637
0,31-MAY-18,-1,-1,34302733,-764748583,-1,999,-1,5444338945,2018-05-31 00:17:43,725
0,31-MAY-18,-1,-1,34302500,-764747250,-1,-1,-1,5444338943,2018-05-31 00:17:43,759
0,31-MAY-18,-1,-1,34970083,-765037050,-1,-1,-1,5444338944,2018-05-31 00:17:43,893
0,31-MAY-18,-1,-1,33591267,-765113183,-1,-1,-1,5444338950,2018-05-31 00:17:44,1048
0,31-MAY-18,-1,1963,33586650,-765113367,-1,999,-1,5444338949,2018-05-31 00:17:44,1220
0,31-MAY-18,-1,-1,34034433,-764759350,-1,-1,-1,5444338948,2018-05-31 00:17:44,236
0,31-MAY-18,514072,138,34220317,-764778917,53,3442,329,5444338947,2018-05-31 00:17:44,274
0,31-MAY-18,-1,168,34293333,-764749100,-1,999,-1,5444338946,2018-05-31 00:17:44,977
0,31-MAY-18,511033,32,33690633,-765246933,228,3131,620,5444338959,2018-05-31 00:17:45,1130
0,31-MAY-18,519041,4447,34781617,-765175467,259,305,9992,5444338952,2018-05-31 00:17:45,1189
0,31-MAY-18,504005,250,34886133,-764939500,393,333,9992,5444338962,2018-05-31 00:17:45,1210
0,31-MAY-18,-1,285,34958433,-765045417,-1,999,-1,5444338956,2018-05-31 00:17:45,181
0,31-MAY-18,500164,285,34438867,-764819283,904,3411,356,5444338961,2018-05-31 00:17:45,250
0,31-MAY-18,511059,18391,34242717,-764852667,580,3192,9996,5444338953,2018-05-31 00:17:45,281
0,31-MAY-18,-1,-1,34037267,-764754167,-1,-1,-1,5444338957,2018-05-31 00:17:45,289
0,31-MAY-18,-1,-1,34045650,-764758700,-1,-1,-1,5444338955,2018-05-31 00:17:45,555
0,31-MAY-18,-1,-1,33593750,-765116700,-1,-1,-1,5444338958,2018-05-31 00:17:45,836
0,31-MAY-18,-1,98,34964667,-765056483,-1,999,-1,5444338951,2018-05-31 00:17:45,899
0,31-MAY-18,-1,-1,34043500,-764761483,-1,-1,-1,5444338954,2018-05-31 00:17:45,919
0,31-MAY-18,514050,14,34360900,-764686333,618,2841,302,5444338960,2018-05-31 00:17:45,968
0,31-MAY-18,514245,4378,34245317,-764855033,1087,3452,9998,5444338969,2018-05-31 00:17:46,1263
0,31-MAY-18,-1,-1,34040767,-764756567,-1,-1,-1,5444338971,2018-05-31 00:17:46,624
0,31-MAY-18,-1,75,34047550,-764757433,-1,999,-1,5444338965,2018-05-31 00:17:46,700
0,31-MAY-18,-1,15245,34292400,-764748833,-1,999,-1,5444338966,2018-05-31 00:17:46,774
0,31-MAY-18,-1,-1,34301350,-764747600,-1,-1,-1,5444338968,2018-05-31 00:17:46,802
0,31-MAY-18,-1,-1,34970133,-765035817,-1,-1,-1,5444338963,2018-05-31 00:17:46,813
0,31-MAY-18,-1,-1,34969183,-765038483,-1,-1,-1,5444338967,2018-05-31 00:17:46,815
0,31-MAY-18,-1,18128,34957517,-765047367,-1,999,-1,5444338970,2018-05-31 00:17:46,888
0,31-MAY-18,-1,1336,34041367,-764758733,-1,999,-1,5444338964,2018-05-31 00:17:46,932
0,31-MAY-18,-1,110,34294300,-764750000,-1,999,-1,5444338976,2018-05-31 00:17:47,1112
0,31-MAY-18,500100,462,34887933,-765046033,545,2121,9894,5444338975,2018-05-31 00:17:47,53
0,31-MAY-18,-1,367,34290317,-764744800,-1,999,-1,5444338973,2018-05-31 00:17:47,717
0,31-MAY-18,504016,18574,33580217,-765238750,497,131,9921,5444338972,2018-05-31 00:17:47,837
0,31-MAY-18,500104,12476,34296433,-764751883,-1,999,-1,5444338974,2018-05-31 00:17:47,960
0,31-MAY-18,511441,-1,33590133,-765120833,657,3124,9881,5444338980,2018-05-31 00:17:48,103
0,31-MAY-18,-1,12518,33598683,-765119667,-1,999,-1,5444338982,2018-05-31 00:17:48,1138
0,31-MAY-18,-1,-1,33602650,-765118483,-1,-1,-1,5444338983,2018-05-31 00:17:48,18
0,31-MAY-18,-1,13233,34960400,-765053783,-1,999,-1,5444338981,2018-05-31 00:17:48,186
0,31-MAY-18,-1,14170,34139233,-765136000,-1,999,-1,5444338977,2018-05-31 00:17:48,199
0,31-MAY-18,-1,-1,34034933,-764761817,-1,-1,-1,5444338978,2018-05-31 00:17:48,259
0,31-MAY-18,-1,-1,33590133,-765113017,-1,-1,-1,5444338984,2018-05-31 00:17:48,67
